,Unnamed: 0,class,address
3017,9073,4.6080000000000005,/home/sanchit/Desktop/app/Selfie-dataset/images/10175152_463104687155713_181051260_a.jpg
1416,21665,5.357,/home/sanchit/Desktop/app/Selfie-dataset/images/10254216_553806194717276_1869572211_a.jpg
2886,42373,3.773,/home/sanchit/Desktop/app/Selfie-dataset/images/926431_1412982122296906_513892457_a.jpg
7564,31689,4.12,/home/sanchit/Desktop/app/Selfie-dataset/images/1515982_548846855233081_1707250928_a.jpg
5347,19085,3.39,/home/sanchit/Desktop/app/Selfie-dataset/images/10251502_391665527640383_1908882520_a.jpg
176,26751,3.903,/home/sanchit/Desktop/app/Selfie-dataset/images/1171686_233185336871234_1913337455_a.jpg
7048,4482,4.158,/home/sanchit/Desktop/app/Selfie-dataset/images/10011407_537499646368179_646275668_a.jpg
9304,1304,7.0,/home/sanchit/Desktop/app/img/img_00100929.jpg
7659,16532,3.595,/home/sanchit/Desktop/app/Selfie-dataset/images/10249089_1523928291167563_204756037_a.jpg
5424,28633,3.6639999999999997,/home/sanchit/Desktop/app/Selfie-dataset/images/1209548_1388950048051586_1280384182_a.jpg
8991,991,7.0,/home/sanchit/Desktop/app/img/img_00009970.jpg
2574,12891,4.354,/home/sanchit/Desktop/app/Selfie-dataset/images/10245950_1411540789110337_933897452_a.jpg
8071,71,7.0,/home/sanchit/Desktop/app/img/img_00109630.jpg
4904,16308,4.586,/home/sanchit/Desktop/app/Selfie-dataset/images/10246217_852682371424151_1577882895_a.jpg
418,8886,4.57,/home/sanchit/Desktop/app/Selfie-dataset/images/10175136_617576628318614_54918887_a.jpg
5638,12782,3.469,/home/sanchit/Desktop/app/Selfie-dataset/images/10245941_660453174026387_464402284_a.jpg
7916,44395,4.069,/home/sanchit/Desktop/app/Selfie-dataset/images/927641_628739257214902_2131739385_a.jpg
3496,14241,3.985,/home/sanchit/Desktop/app/Selfie-dataset/images/10246055_306544052833254_2023060166_a.jpg
1382,7370,4.069,/home/sanchit/Desktop/app/Selfie-dataset/images/10013202_748090675236234_247501991_a.jpg
446,29735,4.954,/home/sanchit/Desktop/app/Selfie-dataset/images/1515089_1424272341155879_1174991129_a.jpg
7283,39865,3.674,/home/sanchit/Desktop/app/Selfie-dataset/images/924793_215267088654719_846374061_a.jpg
613,6843,3.89,/home/sanchit/Desktop/app/Selfie-dataset/images/10013129_621214071280571_1905078978_a.jpg
737,35946,4.396,/home/sanchit/Desktop/app/Selfie-dataset/images/1538585_229228077268013_1674211401_a.jpg
3249,16864,4.357,/home/sanchit/Desktop/app/Selfie-dataset/images/10249114_1476829629197671_807739601_a.jpg
2510,29316,3.82,/home/sanchit/Desktop/app/Selfie-dataset/images/1389113_568391429934837_597345682_a.jpg
1111,14955,4.228,/home/sanchit/Desktop/app/Selfie-dataset/images/10246108_490651311046705_531564539_a.jpg
7674,38473,4.181,/home/sanchit/Desktop/app/Selfie-dataset/images/1941074_771924482825788_1201153073_a.jpg
3187,10578,5.369,/home/sanchit/Desktop/app/Selfie-dataset/images/10175279_689361257772055_2111321126_a.jpg
5409,5432,4.283,/home/sanchit/Desktop/app/Selfie-dataset/images/10012511_742840415756900_1539263704_a.jpg
87,18517,4.691,/home/sanchit/Desktop/app/Selfie-dataset/images/10251456_680868665307204_1912499397_a.jpg
2681,23410,4.57,/home/sanchit/Desktop/app/Selfie-dataset/images/10261105_236581993210533_2123589680_a.jpg
1117,32713,4.753,/home/sanchit/Desktop/app/Selfie-dataset/images/1516604_721557307876415_1256019339_a.jpg
2365,45518,4.643,/home/sanchit/Desktop/app/Selfie-dataset/images/928498_625424787536384_1820760301_a.jpg
3069,7954,4.809,/home/sanchit/Desktop/app/Selfie-dataset/images/10013315_1425090517743076_748520665_a.jpg
6791,20598,3.4589999999999996,/home/sanchit/Desktop/app/Selfie-dataset/images/10254105_264610163708871_1712999442_a.jpg
9555,1555,7.0,/home/sanchit/Desktop/app/img/img_00008122.jpg
3438,12799,4.606,/home/sanchit/Desktop/app/Selfie-dataset/images/10245942_723519391033536_1162800423_a.jpg
8031,31,7.0,/home/sanchit/Desktop/app/img/img_00081832.jpg
3148,26660,4.242,/home/sanchit/Desktop/app/Selfie-dataset/images/1171662_286848761481204_321820823_a.jpg
9961,1961,7.0,/home/sanchit/Desktop/app/img/img_00093803.jpg
1278,37684,4.244,/home/sanchit/Desktop/app/Selfie-dataset/images/1799656_267770156737589_894555444_a.jpg
6006,21147,4.999,/home/sanchit/Desktop/app/Selfie-dataset/images/10254162_715866908464866_524544312_a.jpg
7513,24382,4.232,/home/sanchit/Desktop/app/Selfie-dataset/images/10261287_620052458087190_932393947_a.jpg
591,1262,6.215,/home/sanchit/Desktop/app/Selfie-dataset/images/10005607_1459065744328497_385439164_a.jpg
2967,29214,4.271,/home/sanchit/Desktop/app/Selfie-dataset/images/1389033_486721044789239_358431103_a.jpg
6380,8083,3.488,/home/sanchit/Desktop/app/Selfie-dataset/images/10013328_494286100694338_1845560717_a.jpg
6911,19699,4.768,/home/sanchit/Desktop/app/Selfie-dataset/images/10251545_861900110492655_499630996_a.jpg
1785,26654,4.479,/home/sanchit/Desktop/app/Selfie-dataset/images/1171661_305443219606660_1959791183_a.jpg
2972,8495,5.113,/home/sanchit/Desktop/app/Selfie-dataset/images/10175104_277501902428158_1103761790_a.jpg
7843,27576,4.3839999999999995,/home/sanchit/Desktop/app/Selfie-dataset/images/1172054_608311659254480_648806492_a.jpg
1635,46018,4.559,/home/sanchit/Desktop/app/Selfie-dataset/images/929065_839385126075042_1790659768_a.jpg
2865,29185,3.846,/home/sanchit/Desktop/app/Selfie-dataset/images/1388993_1425843600998140_830002216_a.jpg
7920,31561,4.152,/home/sanchit/Desktop/app/Selfie-dataset/images/1515947_136771013159975_1304127416_a.jpg
9556,1556,7.0,/home/sanchit/Desktop/app/img/img_00004326.jpg
7722,11337,3.895,/home/sanchit/Desktop/app/Selfie-dataset/images/10175340_611955418885919_142159041_a.jpg
3532,3115,4.523,/home/sanchit/Desktop/app/Selfie-dataset/images/10011158_657781167591973_217960105_a.jpg
5511,27042,4.49,/home/sanchit/Desktop/app/Selfie-dataset/images/1171920_469817279785336_1954941852_a.jpg
1626,18052,4.635,/home/sanchit/Desktop/app/Selfie-dataset/images/10251420_425851537558339_1949632930_a.jpg
3596,40720,4.203,/home/sanchit/Desktop/app/Selfie-dataset/images/925242_560485777402990_1055979228_a.jpg
4971,45821,4.3260000000000005,/home/sanchit/Desktop/app/Selfie-dataset/images/929051_136972199806354_94552756_a.jpg
9401,1401,7.0,/home/sanchit/Desktop/app/img/img_00106152.jpg
1260,28303,4.321000000000001,/home/sanchit/Desktop/app/Selfie-dataset/images/1208371_770358382982459_1401909470_a.jpg
4979,37162,5.052,/home/sanchit/Desktop/app/Selfie-dataset/images/1739549_307252899424460_253966719_a.jpg
2526,11100,4.62,/home/sanchit/Desktop/app/Selfie-dataset/images/10175320_1483266848568381_2075392376_a.jpg
4575,39945,4.934,/home/sanchit/Desktop/app/Selfie-dataset/images/924950_544563012326498_326166580_a.jpg
4928,22509,4.926,/home/sanchit/Desktop/app/Selfie-dataset/images/10254307_1438943183018770_488442243_a.jpg
6212,12963,3.842,/home/sanchit/Desktop/app/Selfie-dataset/images/10245956_236880823184884_557920678_a.jpg
9824,1824,7.0,/home/sanchit/Desktop/app/img/img_00064142.jpg
6962,12046,3.8080000000000003,/home/sanchit/Desktop/app/Selfie-dataset/images/10175395_230908580442702_1502931712_a.jpg
5906,31085,3.926,/home/sanchit/Desktop/app/Selfie-dataset/images/1515809_374522542685728_1465351813_a.jpg
2232,14777,4.217,/home/sanchit/Desktop/app/Selfie-dataset/images/10246095_304359733048637_1897353638_a.jpg
1533,30964,4.859,/home/sanchit/Desktop/app/Selfie-dataset/images/1515775_1395346280744417_1123165497_a.jpg
4897,2859,5.1339999999999995,/home/sanchit/Desktop/app/Selfie-dataset/images/10009881_729892807041607_349697791_a.jpg
5486,39256,3.4419999999999997,/home/sanchit/Desktop/app/Selfie-dataset/images/1963164_744438055574942_862981603_a.jpg
3470,11025,4.164,/home/sanchit/Desktop/app/Selfie-dataset/images/10175314_436754533094216_167610946_a.jpg
9189,1189,7.0,/home/sanchit/Desktop/app/img/img_00001051.jpg
3245,17634,3.872,/home/sanchit/Desktop/app/Selfie-dataset/images/10249172_1491513511067405_49302616_a.jpg
4318,42699,4.064,/home/sanchit/Desktop/app/Selfie-dataset/images/926719_648058775243870_1153254699_a.jpg
3228,15274,5.374,/home/sanchit/Desktop/app/Selfie-dataset/images/10246134_672568352810160_1352131217_a.jpg
6330,3001,4.875,/home/sanchit/Desktop/app/Selfie-dataset/images/10009917_380043552138880_981282648_a.jpg
5086,2489,3.932,/home/sanchit/Desktop/app/Selfie-dataset/images/10009406_460963397367618_1984654050_a.jpg
6200,2057,3.714,/home/sanchit/Desktop/app/Selfie-dataset/images/10009236_311010129052033_720169342_a.jpg
5312,28201,4.531000000000001,/home/sanchit/Desktop/app/Selfie-dataset/images/1172218_1462797523953005_149644978_a.jpg
6598,10442,4.855,/home/sanchit/Desktop/app/Selfie-dataset/images/10175269_292872050875104_324482134_a.jpg
8973,973,7.0,/home/sanchit/Desktop/app/img/img_00002965.jpg
7313,26672,4.578,/home/sanchit/Desktop/app/Selfie-dataset/images/1171667_1408681502735100_24874026_a.jpg
8027,27,7.0,/home/sanchit/Desktop/app/img/img_00053501.jpg
6604,21832,4.3,/home/sanchit/Desktop/app/Selfie-dataset/images/10254232_313648732116409_1354679369_a.jpg
7468,34833,4.048,/home/sanchit/Desktop/app/Selfie-dataset/images/1530679_710681532307928_1628570873_a.jpg
9056,1056,7.0,/home/sanchit/Desktop/app/img/img_00113929.jpg
47,13417,5.6770000000000005,/home/sanchit/Desktop/app/Selfie-dataset/images/10245990_666262856765235_897199338_a.jpg
3690,37337,4.444,/home/sanchit/Desktop/app/Selfie-dataset/images/1740790_461246234007756_848675590_a.jpg
4689,22032,4.239,/home/sanchit/Desktop/app/Selfie-dataset/images/10254253_755581887795306_836733809_a.jpg
3058,23475,4.574,/home/sanchit/Desktop/app/Selfie-dataset/images/10261118_750281455012182_1816986078_a.jpg
2428,45800,4.763999999999999,/home/sanchit/Desktop/app/Selfie-dataset/images/929048_577076635732582_1213018222_a.jpg
8090,90,7.0,/home/sanchit/Desktop/app/img/img_00060983.jpg
5126,32882,4.199,/home/sanchit/Desktop/app/Selfie-dataset/images/1516689_278797462295973_1273937253_a.jpg
7479,1100,4.074,/home/sanchit/Desktop/app/Selfie-dataset/images/10005553_292661650897985_1262124005_a.jpg
6168,8960,4.073,/home/sanchit/Desktop/app/Selfie-dataset/images/10175143_623119037772872_372594361_a.jpg
326,11004,4.088,/home/sanchit/Desktop/app/Selfie-dataset/images/10175312_1401411546800764_2017952991_a.jpg
4662,1691,3.658,/home/sanchit/Desktop/app/Selfie-dataset/images/10005729_372865486186543_674715605_a.jpg
9778,1778,7.0,/home/sanchit/Desktop/app/img/img_00074814.jpg
8893,893,7.0,/home/sanchit/Desktop/app/img/img_00101891.jpg
294,195,3.552,/home/sanchit/Desktop/app/Selfie-dataset/images/10004201_583532545078612_596100422_a.jpg
1767,27241,3.784,/home/sanchit/Desktop/app/Selfie-dataset/images/1171973_614678941953000_1462617357_a.jpg
5613,46256,5.2860000000000005,/home/sanchit/Desktop/app/Selfie-dataset/images/929281_218069455070214_1651111556_a.jpg
4724,922,4.842,/home/sanchit/Desktop/app/Selfie-dataset/images/10005506_734015736632300_1036666308_a.jpg
976,25855,4.476,/home/sanchit/Desktop/app/Selfie-dataset/images/1170468_585641541535129_908910462_a.jpg
2679,12868,3.8710000000000004,/home/sanchit/Desktop/app/Selfie-dataset/images/10245948_290131964479093_981031251_a.jpg
2132,20607,4.585,/home/sanchit/Desktop/app/Selfie-dataset/images/10254106_276541562523407_1446660819_a.jpg
5366,17914,3.742,/home/sanchit/Desktop/app/Selfie-dataset/images/10251409_236837616503651_1261754260_a.jpg
1719,15915,3.639,/home/sanchit/Desktop/app/Selfie-dataset/images/10246186_736229053088068_171799673_a.jpg
9442,1442,7.0,/home/sanchit/Desktop/app/img/img_00038094.jpg
5443,25421,4.566,/home/sanchit/Desktop/app/Selfie-dataset/images/1170152_1398674773742752_294639726_a.jpg
510,2033,4.857,/home/sanchit/Desktop/app/Selfie-dataset/images/10009230_243215652551500_482305872_a.jpg
5797,42227,4.7219999999999995,/home/sanchit/Desktop/app/Selfie-dataset/images/926419_288527607973826_377854823_a.jpg
5428,28675,4.11,/home/sanchit/Desktop/app/Selfie-dataset/images/1209573_677532005622183_729769570_a.jpg
849,40586,4.561,/home/sanchit/Desktop/app/Selfie-dataset/images/925233_1422746674645146_1492949257_a.jpg
3243,33751,4.888,/home/sanchit/Desktop/app/Selfie-dataset/images/1527490_1411944305735708_2066492022_a.jpg
6343,22605,5.324,/home/sanchit/Desktop/app/Selfie-dataset/images/10254317_1472598726290356_1829114496_a.jpg
1358,10464,4.236000000000001,/home/sanchit/Desktop/app/Selfie-dataset/images/10175271_660256187379454_472976684_a.jpg
4692,36734,3.9960000000000004,/home/sanchit/Desktop/app/Selfie-dataset/images/1663018_231498190383444_2003546791_a.jpg
8980,980,7.0,/home/sanchit/Desktop/app/img/img_00103501.jpg
8717,717,7.0,/home/sanchit/Desktop/app/img/img_00020524.jpg
1256,2355,4.5569999999999995,/home/sanchit/Desktop/app/Selfie-dataset/images/10009349_626355770780091_1710456854_a.jpg
4490,35424,3.645,/home/sanchit/Desktop/app/Selfie-dataset/images/1530872_495624810543001_2053659549_a.jpg
8390,390,7.0,/home/sanchit/Desktop/app/img/img_00033907.jpg
7508,2521,4.981,/home/sanchit/Desktop/app/Selfie-dataset/images/10009424_549881655131206_551288182_a.jpg
6096,22817,3.778,/home/sanchit/Desktop/app/Selfie-dataset/images/10254343_629279253817533_1193892587_a.jpg
1958,25623,4.413,/home/sanchit/Desktop/app/Selfie-dataset/images/1170370_758444497523461_1707751645_a.jpg
5150,41608,5.67,/home/sanchit/Desktop/app/Selfie-dataset/images/925842_673056202755726_1274705130_a.jpg
3070,36298,3.804,/home/sanchit/Desktop/app/Selfie-dataset/images/1596896_274030689440300_1049065_a.jpg
1868,32013,3.764,/home/sanchit/Desktop/app/Selfie-dataset/images/1516132_139884726182082_466207479_a.jpg
8286,286,7.0,/home/sanchit/Desktop/app/img/img_00103893.jpg
6636,45003,5.379,/home/sanchit/Desktop/app/Selfie-dataset/images/928219_489757867818041_510153487_a.jpg
7349,33909,4.975,/home/sanchit/Desktop/app/Selfie-dataset/images/1527555_716335238418236_888795328_a.jpg
5116,18662,4.706,/home/sanchit/Desktop/app/Selfie-dataset/images/10251468_262881100559292_1458368530_a.jpg
5959,16702,3.8560000000000003,/home/sanchit/Desktop/app/Selfie-dataset/images/10249104_1441639756074178_1456649082_a.jpg
5867,4895,4.8389999999999995,/home/sanchit/Desktop/app/Selfie-dataset/images/10011492_312952785518790_1038732882_a.jpg
1492,39426,5.14,/home/sanchit/Desktop/app/Selfie-dataset/images/1971404_451039104998648_1329925129_a.jpg
2655,29273,4.449,/home/sanchit/Desktop/app/Selfie-dataset/images/1389078_236157443238219_1132656874_a.jpg
255,30891,3.202,/home/sanchit/Desktop/app/Selfie-dataset/images/1515751_621716641236248_1331996278_a.jpg
5453,13246,3.4560000000000004,/home/sanchit/Desktop/app/Selfie-dataset/images/10245979_1414193098841767_665557654_a.jpg
7584,34960,3.4410000000000003,/home/sanchit/Desktop/app/Selfie-dataset/images/1530737_746475535392684_1379795795_a.jpg
4106,21507,4.06,/home/sanchit/Desktop/app/Selfie-dataset/images/10254198_1532422743651187_564984031_a.jpg
338,43702,4.835,/home/sanchit/Desktop/app/Selfie-dataset/images/927256_1438059273103957_279369910_a.jpg
8919,919,7.0,/home/sanchit/Desktop/app/img/img_00022987.jpg
9720,1720,7.0,/home/sanchit/Desktop/app/img/img_00108266.jpg
7682,36594,4.255,/home/sanchit/Desktop/app/Selfie-dataset/images/1661255_1407438812839728_702585390_a.jpg
9469,1469,7.0,/home/sanchit/Desktop/app/img/img_00009240.jpg
1238,44981,5.39,/home/sanchit/Desktop/app/Selfie-dataset/images/928216_239760649559927_697092550_a.jpg
3995,25974,4.1819999999999995,/home/sanchit/Desktop/app/Selfie-dataset/images/1170521_1439417582967959_1090876618_a.jpg
8511,511,7.0,/home/sanchit/Desktop/app/img/img_00092653.jpg
5462,43848,5.622000000000001,/home/sanchit/Desktop/app/Selfie-dataset/images/927266_1423395297918045_1336035464_a.jpg
630,2657,4.196000000000001,/home/sanchit/Desktop/app/Selfie-dataset/images/10009793_834778333204721_1635755484_a.jpg
3808,15165,4.88,/home/sanchit/Desktop/app/Selfie-dataset/images/10246125_308853155932597_10879090_a.jpg
3127,14941,3.975,/home/sanchit/Desktop/app/Selfie-dataset/images/10246107_609553625795451_324259968_a.jpg
4833,23186,4.814,/home/sanchit/Desktop/app/Selfie-dataset/images/10261062_228606277339952_2068845653_a.jpg
6801,12874,4.216,/home/sanchit/Desktop/app/Selfie-dataset/images/10245948_617340471682644_1715736349_a.jpg
395,10321,4.414,/home/sanchit/Desktop/app/Selfie-dataset/images/10175259_1480207518857738_491070921_a.jpg
4063,39069,4.35,/home/sanchit/Desktop/app/Selfie-dataset/images/1963073_756073037750052_1483660205_a.jpg
2810,13040,4.279,/home/sanchit/Desktop/app/Selfie-dataset/images/10245962_1461596050740143_400731114_a.jpg
8074,74,7.0,/home/sanchit/Desktop/app/img/img_00112000.jpg
8532,532,7.0,/home/sanchit/Desktop/app/img/img_00040730.jpg
2736,43593,4.58,/home/sanchit/Desktop/app/Selfie-dataset/images/927248_273369936172754_320575429_a.jpg
8026,26,7.0,/home/sanchit/Desktop/app/img/img_00047836.jpg
5327,21112,4.12,/home/sanchit/Desktop/app/Selfie-dataset/images/10254159_819868171356563_1885132449_a.jpg
4614,24967,4.56,/home/sanchit/Desktop/app/Selfie-dataset/images/1168860_211072335768891_452460099_a.jpg
9709,1709,7.0,/home/sanchit/Desktop/app/img/img_00042822.jpg
1813,43901,4.6419999999999995,/home/sanchit/Desktop/app/Selfie-dataset/images/927269_659290344165843_1192660403_a.jpg
6839,1994,4.069,/home/sanchit/Desktop/app/Selfie-dataset/images/10009219_1397377667206232_1993162262_a.jpg
9089,1089,7.0,/home/sanchit/Desktop/app/img/img_00009302.jpg
2908,25014,4.9430000000000005,/home/sanchit/Desktop/app/Selfie-dataset/images/1168879_616730708408074_1814864271_a.jpg
1989,22626,4.442,/home/sanchit/Desktop/app/Selfie-dataset/images/10254319_649052965132469_1849890111_a.jpg
4059,45686,4.249,/home/sanchit/Desktop/app/Selfie-dataset/images/928510_620507378031908_105929866_a.jpg
7496,11926,4.979,/home/sanchit/Desktop/app/Selfie-dataset/images/10175385_611781658908942_833890844_a.jpg
3324,16935,4.771,/home/sanchit/Desktop/app/Selfie-dataset/images/10249120_1403295353278520_601322134_a.jpg
1274,14931,2.9160000000000004,/home/sanchit/Desktop/app/Selfie-dataset/images/10246106_721983584520251_1091658639_a.jpg
9285,1285,7.0,/home/sanchit/Desktop/app/img/img_00097700.jpg
7721,43658,4.314,/home/sanchit/Desktop/app/Selfie-dataset/images/927252_1439588169619728_1007993067_a.jpg
588,18309,2.964,/home/sanchit/Desktop/app/Selfie-dataset/images/10251439_379377688871981_404116884_a.jpg
857,30662,3.884,/home/sanchit/Desktop/app/Selfie-dataset/images/1515688_1441143252797486_351024684_a.jpg
1340,37957,3.78,/home/sanchit/Desktop/app/Selfie-dataset/images/1921882_1422397521348169_305427446_a.jpg
5358,26752,4.4830000000000005,/home/sanchit/Desktop/app/Selfie-dataset/images/1171686_256994781147428_552326736_a.jpg
3352,22779,4.587,/home/sanchit/Desktop/app/Selfie-dataset/images/10254338_569142533192635_1832081941_a.jpg
963,2730,3.6910000000000003,/home/sanchit/Desktop/app/Selfie-dataset/images/10009831_613772288704025_1191283293_a.jpg
2775,33817,4.101,/home/sanchit/Desktop/app/Selfie-dataset/images/1527519_476026765858288_602601014_a.jpg
7636,19336,4.434,/home/sanchit/Desktop/app/Selfie-dataset/images/10251520_273670276140845_335825681_a.jpg
5035,31724,5.562,/home/sanchit/Desktop/app/Selfie-dataset/images/1515991_271262326375500_1835297951_a.jpg
1008,22076,4.35,/home/sanchit/Desktop/app/Selfie-dataset/images/10254257_724841620899428_354748407_a.jpg
1765,33464,4.295,/home/sanchit/Desktop/app/Selfie-dataset/images/1516920_735958739777178_1666238992_a.jpg
4831,18496,4.399,/home/sanchit/Desktop/app/Selfie-dataset/images/10251454_753097774734895_1739508371_a.jpg
2421,7009,3.847,/home/sanchit/Desktop/app/Selfie-dataset/images/10013150_483062661822952_1593389859_a.jpg
1457,22000,4.125,/home/sanchit/Desktop/app/Selfie-dataset/images/10254250_500109310094585_579973689_a.jpg
1264,17705,4.043,/home/sanchit/Desktop/app/Selfie-dataset/images/10249179_540753422711928_1866312229_a.jpg
3158,28055,4.518,/home/sanchit/Desktop/app/Selfie-dataset/images/1172179_1404844029787490_1505469625_a.jpg
83,2732,3.908,/home/sanchit/Desktop/app/Selfie-dataset/images/10009831_781607315192155_2046210622_a.jpg
6352,41922,3.873,/home/sanchit/Desktop/app/Selfie-dataset/images/926159_1440322496206263_1908936968_a.jpg
3740,26401,3.895,/home/sanchit/Desktop/app/Selfie-dataset/images/1171193_803134759714961_817471794_a.jpg
1049,33318,4.379,/home/sanchit/Desktop/app/Selfie-dataset/images/1516872_618491764908084_611900417_a.jpg
8489,489,7.0,/home/sanchit/Desktop/app/img/img_00097844.jpg
7509,6028,4.899,/home/sanchit/Desktop/app/Selfie-dataset/images/10012994_1410384015894371_1337567179_a.jpg
3094,26637,5.54,/home/sanchit/Desktop/app/Selfie-dataset/images/1171655_498880640238312_1738349338_a.jpg
19,42372,4.3389999999999995,/home/sanchit/Desktop/app/Selfie-dataset/images/926431_1401573230116105_1381510396_a.jpg
6800,20016,4.447,/home/sanchit/Desktop/app/Selfie-dataset/images/10251566_642948205792613_524591550_a.jpg
8446,446,7.0,/home/sanchit/Desktop/app/img/img_00056247.jpg
1890,3708,3.727,/home/sanchit/Desktop/app/Selfie-dataset/images/10011269_490436214417421_168847150_a.jpg
3846,40404,4.511,/home/sanchit/Desktop/app/Selfie-dataset/images/925220_1419124978347346_589773251_a.jpg
8426,426,7.0,/home/sanchit/Desktop/app/img/img_00095485.jpg
3771,35998,4.199,/home/sanchit/Desktop/app/Selfie-dataset/images/1538593_761674267185917_485867519_a.jpg
6050,46131,4.533,/home/sanchit/Desktop/app/Selfie-dataset/images/929075_702114013161421_1349303292_a.jpg
4837,5026,5.1739999999999995,/home/sanchit/Desktop/app/Selfie-dataset/images/10011513_634767276591782_1219402181_a.jpg
5739,41859,4.744,/home/sanchit/Desktop/app/Selfie-dataset/images/926154_470915009703640_2127366213_a.jpg
3564,38912,4.322,/home/sanchit/Desktop/app/Selfie-dataset/images/1962922_138902976280206_644851817_a.jpg
2227,39680,5.465,/home/sanchit/Desktop/app/Selfie-dataset/images/924334_664919093544856_912393282_a.jpg
5691,18501,3.758,/home/sanchit/Desktop/app/Selfie-dataset/images/10251455_256786241160737_1614247014_a.jpg
5390,17530,5.369,/home/sanchit/Desktop/app/Selfie-dataset/images/10249164_701690553206300_211835627_a.jpg
5949,31846,4.497,/home/sanchit/Desktop/app/Selfie-dataset/images/1516036_240767846116247_208558839_a.jpg
8259,259,7.0,/home/sanchit/Desktop/app/img/img_00077979.jpg
6649,41405,3.562,/home/sanchit/Desktop/app/Selfie-dataset/images/925828_230689933792509_1389881974_a.jpg
3200,23688,4.845,/home/sanchit/Desktop/app/Selfie-dataset/images/10261159_308127012672438_1604653965_a.jpg
4291,41653,4.099,/home/sanchit/Desktop/app/Selfie-dataset/images/925846_634136329973516_1332797258_a.jpg
5988,11013,3.638,/home/sanchit/Desktop/app/Selfie-dataset/images/10175314_1472445846317999_1287545409_a.jpg
3008,17944,3.3080000000000003,/home/sanchit/Desktop/app/Selfie-dataset/images/10251411_1438247946414411_1838350977_a.jpg
8789,789,7.0,/home/sanchit/Desktop/app/img/img_00040978.jpg
5033,29086,4.074,/home/sanchit/Desktop/app/Selfie-dataset/images/1388895_1419981074920906_848450328_a.jpg
9162,1162,7.0,/home/sanchit/Desktop/app/img/img_00055838.jpg
423,32687,6.0520000000000005,/home/sanchit/Desktop/app/Selfie-dataset/images/1516592_278669765642924_545881993_a.jpg
4779,37883,4.893,/home/sanchit/Desktop/app/Selfie-dataset/images/1889202_1384780028430519_1282486529_a.jpg
4315,1079,4.445,/home/sanchit/Desktop/app/Selfie-dataset/images/10005549_622304414514133_738886189_a.jpg
5209,270,5.393,/home/sanchit/Desktop/app/Selfie-dataset/images/10004271_297737417051138_1530804872_a.jpg
